vehicle_count,queue_length,traffic_density,avg_speed,waiting_time,green_signal_ratio,monsoon_active,peak_hour,congestion_delay_sec
72,244.0,339.87,12.18,121.43,0.3972,1,0,129.281
170,239.96,169.22,30.53,140.63,0.4964,0,0,80.336
68,200.45,500.0,16.84,600.0,0.4571,1,1,309.44
342,697.16,44.2,37.83,304.25,0.631,0,0,125.385
570,1000.0,22.41,19.42,600.0,0.4266,1,1,344.752
45,514.4,128.58,22.02,446.64,0.4466,1,0,226.535
183,495.41,71.96,58.56,168.45,0.8435,0,0,15.0
469,240.35,164.02,13.06,573.0,0.2631,0,0,242.884
425,352.23,91.05,47.37,454.54,0.6132,0,0,108.499
294,273.17,206.76,15.44,74.47,0.2223,0,0,95.946
400,1000.0,445.09,5.0,600.0,0.4457,0,1,400.0
519,650.74,235.61,11.67,260.57,0.329,0,0,224.278
351,381.68,169.82,24.12,286.4,0.2603,1,0,189.243
453,598.01,280.37,19.71,233.53,0.2473,0,0,200.876
51,111.29,250.29,12.65,313.58,0.9109,0,0,88.255
192,371.37,356.16,23.17,392.98,0.2248,0,1,233.645
36,192.42,83.87,19.39,314.01,0.4562,1,0,147.1
701,409.68,303.59,15.23,558.06,0.3902,0,1,315.123
330,225.48,28.94,32.47,432.99,0.2189,0,0,151.262
182,1000.0,149.32,21.12,191.91,0.6498,1,1,215.817
478,294.77,15.52,42.9,113.38,0.2085,0,0,61.646
441,465.12,273.44,20.24,290.22,0.8393,1,0,171.745
130,121.76,15.97,47.44,279.4,0.2222,0,0,16.656
487,231.15,286.43,21.42,600.0,0.3754,1,1,319.534
363,226.65,198.45,27.46,362.73,0.719,0,0,152.969
22,226.46,132.59,8.18,189.26,0.2247,1,0,110.706
341,286.64,116.19,11.38,393.21,0.7592,0,0,138.633
123,271.69,331.85,27.8,297.15,0.5338,1,0,157.163
424,189.73,271.55,60.5,330.97,0.5046,0,0,142.349
417,793.85,362.51,5.0,369.18,0.3283,1,0,359.265
455,777.7,213.21,32.86,382.78,0.3651,0,0,202.538
362,87.38,124.89,10.2,351.92,0.7762,1,0,166.748
163,1000.0,62.97,13.16,600.0,0.1551,1,1,287.521
187,747.78,212.01,35.58,295.94,0.4259,1,0,168.489
537,1000.0,500.0,17.4,600.0,0.3233,1,1,400.0
168,847.22,95.37,40.05,565.0,0.3928,1,0,225.057
334,462.71,66.35,30.31,237.61,0.4283,0,0,119.476
193,688.41,219.19,39.12,519.77,0.2934,0,0,191.241
105,243.86,234.84,36.11,268.36,0.316,1,0,113.11
288,379.1,118.89,46.43,540.2,0.6068,0,0,142.685
356,557.76,264.44,58.2,515.25,0.5859,0,0,174.496
398,1000.0,352.48,7.75,489.81,0.6637,1,1,397.287
497,805.19,444.91,7.59,358.63,0.4196,0,1,348.046
231,1000.0,161.79,8.71,451.54,0.4889,1,0,288.861
580,1000.0,261.75,19.22,437.76,0.1989,1,1,350.806
541,987.4,50.53,5.0,600.0,0.5137,0,1,347.074
314,635.87,108.32,50.58,283.63,0.5274,0,0,91.229
222,605.78,64.43,28.39,333.73,0.7442,0,0,121.147
292,417.97,19.77,46.28,231.4,0.3506,0,0,48.521
48,611.08,82.22,44.37,508.41,0.6222,0,0,110.616
327,114.67,208.15,18.31,394.45,0.6905,1,0,200.124
118,744.15,79.82,12.37,410.83,0.438,0,0,179.17
672,1000.0,81.58,15.06,600.0,0.3968,1,1,394.463
396,781.85,188.66,35.83,465.78,0.2335,1,0,270.927
403,262.84,99.28,5.0,551.27,0.3054,1,1,260.456
408,269.07,32.79,16.26,176.58,0.3166,0,0,100.878
358,250.61,297.45,52.38,222.76,0.4529,0,0,100.114
93,324.23,182.76,5.99,368.42,0.2628,1,0,179.823
363,519.14,231.5,5.9,177.76,0.7917,0,0,146.977
461,683.27,56.67,57.26,509.09,0.7301,0,0,142.005
66,980.48,224.31,26.34,274.82,0.5949,0,1,196.488
142,508.82,45.51,11.6,212.25,0.8871,1,0,135.703
474,1000.0,201.61,33.49,600.0,0.4661,0,1,310.765
230,906.14,328.06,30.81,438.74,0.7574,1,0,230.854
339,599.39,269.2,12.42,270.26,0.552,0,0,182.506
282,512.84,222.16,19.95,486.7,0.727,1,0,212.357
397,748.83,122.48,35.45,524.83,0.5638,1,0,278.666
51,354.5,213.32,41.52,125.37,0.7322,0,0,49.93
219,232.38,273.52,25.76,546.66,0.376,1,0,244.779
679,1000.0,276.88,10.21,600.0,0.5285,1,1,400.0
184,562.75,147.24,19.54,281.67,0.61,0,0,141.256
441,743.57,292.52,15.06,600.0,0.2896,1,1,381.175
30,754.18,112.53,13.36,476.14,0.6907,0,0,169.296
216,1000.0,239.38,30.05,600.0,0.3273,0,1,302.678
244,677.84,33.8,10.7,242.27,0.6426,1,0,126.303
215,95.11,179.49,12.29,194.36,0.6409,0,0,83.963
367,88.43,199.82,5.58,241.91,0.6441,1,0,159.457
298,503.12,121.78,46.84,334.92,0.6833,0,0,96.526
417,852.46,138.28,20.42,344.69,0.4952,1,0,222.079
416,602.33,233.92,18.21,536.94,0.6269,1,0,274.317
139,65.49,161.74,33.64,304.99,0.8211,0,0,57.35
48,265.63,61.17,22.92,600.0,0.1783,0,1,197.811
406,204.29,116.19,53.28,380.87,0.7821,0,0,89.249
166,561.53,29.92,25.18,411.77,0.3001,0,0,91.038
197,422.37,116.65,15.81,600.0,0.5156,0,0,188.448
94,131.18,168.51,56.69,520.92,0.3257,0,0,103.293
339,449.7,131.27,31.96,56.49,0.7615,0,0,54.043
142,721.97,113.39,37.9,462.58,0.2185,0,0,187.885
160,676.29,143.23,8.26,600.0,0.5036,0,1,255.545
242,171.88,113.57,52.79,48.49,0.4755,0,0,15.0
392,468.43,28.8,52.79,396.14,0.3914,0,0,127.625
223,1000.0,468.14,17.62,600.0,0.6558,0,1,362.512
381,184.34,217.96,5.0,350.79,0.4164,1,0,230.003
249,163.27,205.64,6.97,525.04,0.3324,0,0,163.169
198,496.22,58.47,23.0,461.81,0.484,0,0,138.779
208,285.86,282.99,31.59,125.14,0.4175,0,0,90.406
97,724.37,175.89,27.0,95.4,0.7246,0,0,65.679
193,593.96,136.52,35.62,132.48,0.2146,0,0,101.957
679,308.44,308.05,12.4,600.0,0.5332,0,1,307.326
71,689.99,93.51,15.39,83.74,0.5057,0,0,99.904
476,741.72,364.93,40.52,376.91,0.7242,1,0,246.572
112,779.18,90.13,11.49,600.0,0.3321,0,1,265.123
306,412.99,357.02,34.55,247.91,0.1552,0,1,175.812
321,741.06,401.95,25.08,161.8,0.7097,1,0,205.138
396,937.48,209.28,5.86,522.53,0.3055,1,0,369.983
88,101.6,322.93,23.24,260.67,0.5117,1,0,129.791
94,327.36,32.47,63.9,339.08,0.7658,0,0,28.009
327,789.77,202.57,54.14,255.02,0.8339,0,0,136.037
171,330.92,108.68,20.48,136.48,0.377,0,0,53.784
487,139.6,183.6,6.17,479.41,0.6149,0,1,248.385
669,225.91,213.04,18.63,325.5,0.5519,0,1,212.538
59,561.69,191.92,10.58,215.11,0.8627,0,0,87.055
414,585.41,191.74,20.87,153.04,0.7616,0,0,140.444
36,146.09,87.77,58.32,388.05,0.2717,0,0,88.224
422,216.16,125.08,39.5,207.08,0.89,0,0,87.264
491,499.29,84.99,46.58,122.81,0.2212,0,0,89.035
324,549.99,200.28,34.99,457.33,0.4324,0,0,173.22
457,161.66,41.24,13.25,337.18,0.4564,0,0,134.95
698,658.59,203.92,7.43,600.0,0.4002,0,1,366.831
43,477.85,290.66,50.63,508.89,0.3658,0,0,135.302
23,126.82,375.43,18.4,257.95,0.2823,1,0,121.764
30,222.3,170.71,32.83,364.24,0.7687,0,0,57.924
238,1000.0,111.63,10.4,600.0,0.634,1,0,285.854
322,677.14,188.83,26.79,246.72,0.5416,0,0,139.485
419,539.22,212.6,7.68,280.6,0.5755,0,1,216.709
354,700.51,21.99,16.47,123.94,0.8415,0,0,88.204
356,916.16,434.87,31.03,600.0,0.2733,0,1,331.613
39,1000.0,144.54,27.4,160.04,0.4137,1,0,152.979
132,802.12,122.4,48.7,564.4,0.8203,0,0,156.615
801,980.56,255.2,31.21,600.0,0.4269,0,1,355.227
199,407.32,278.45,36.02,369.6,0.3834,0,0,147.186
271,405.21,499.21,8.94,470.92,0.2238,1,1,341.387
97,670.42,84.79,22.26,267.38,0.8986,1,0,157.396
510,362.13,234.35,6.14,212.04,0.5564,0,0,166.036
136,510.36,258.13,51.17,458.67,0.8133,0,0,133.089
338,122.12,202.55,49.42,455.63,0.6527,0,0,145.602
68,1000.0,100.15,12.05,538.34,0.3638,1,1,287.332
54,729.95,175.98,27.24,283.88,0.8336,0,0,128.616
382,221.96,262.42,13.42,367.88,0.4315,0,0,170.608
322,688.84,89.6,6.12,307.94,0.7045,1,0,238.794
323,685.69,177.91,21.65,494.93,0.5376,0,0,205.574
132,478.91,219.43,59.1,69.27,0.8051,0,0,15.0
491,782.25,204.32,8.99,524.4,0.553,0,0,295.241
308,438.14,42.77,54.88,323.33,0.431,0,0,115.891
499,263.36,88.3,35.59,315.72,0.6788,0,0,122.101
165,779.52,253.65,18.35,407.28,0.5812,0,1,230.688
354,1000.0,138.21,5.0,587.87,0.5892,1,1,348.346
185,326.7,138.34,5.85,159.8,0.5327,1,0,141.024
408,952.82,177.81,21.28,308.5,0.5147,1,0,267.351
353,511.55,15.05,37.48,242.94,0.3133,0,0,103.337
269,309.9,150.58,29.61,206.66,0.2278,0,0,90.557
29,545.98,405.95,12.59,155.61,0.8236,1,0,169.334
112,453.92,169.88,5.0,533.99,0.7187,1,0,243.845
42,370.41,92.79,19.51,551.29,0.6054,0,0,134.496
450,456.05,83.38,45.81,321.4,0.6106,0,0,117.976
244,579.3,246.6,22.52,292.85,0.1665,0,1,218.948
71,700.1,145.1,14.63,298.66,0.5384,0,0,145.244
182,716.54,266.45,51.0,579.52,0.8325,0,0,191.785
86,822.87,314.22,7.9,600.0,0.3991,0,1,309.309
473,560.6,116.48,50.4,525.25,0.6235,0,0,183.198
183,749.38,117.89,32.19,432.28,0.4522,0,0,147.988
480,182.8,172.58,44.38,436.35,0.2756,0,0,164.059
352,185.79,81.9,9.68,123.79,0.4452,0,0,91.489
309,157.72,171.03,28.71,244.79,0.2662,1,0,119.646
264,378.84,91.58,47.15,534.26,0.5766,0,0,125.997
601,557.84,249.88,8.86,225.44,0.6602,0,1,234.502
370,465.76,156.57,12.49,74.32,0.4466,0,0,96.361
42,643.22,380.29,26.89,600.0,0.6238,0,1,259.426
422,197.4,85.05,29.62,453.03,0.2285,0,0,165.308
198,338.94,268.42,39.38,112.47,0.5317,0,0,76.555
186,68.94,153.73,5.17,305.2,0.6688,0,0,118.138
320,775.76,355.01,8.46,87.21,0.3322,0,1,240.737
326,252.73,183.76,48.68,115.36,0.271,0,0,82.849
198,199.93,348.48,10.06,187.99,0.3396,1,0,170.306
214,96.87,215.95,9.64,425.45,0.258,0,0,171.804
50,591.97,12.44,15.79,208.41,0.8027,0,0,30.693
367,393.48,188.85,29.31,600.0,0.1479,0,1,237.253
88,563.45,272.5,24.57,40.04,0.2572,0,0,93.509
412,691.57,134.29,34.41,32.09,0.7755,0,0,75.926
190,416.66,252.69,34.22,196.73,0.4249,0,0,99.991
744,267.01,395.29,14.92,600.0,0.3473,0,1,343.763
357,475.71,113.0,9.55,554.59,0.4235,0,0,189.791
352,110.68,266.07,18.33,198.13,0.8125,0,0,89.283
439,935.57,161.09,9.4,352.09,0.8211,1,0,262.636
134,585.35,18.16,53.53,56.17,0.8158,0,0,15.0
296,365.29,196.75,42.25,32.36,0.4039,0,0,50.852
59,473.48,363.65,32.03,63.81,0.2451,0,1,118.359
72,554.35,143.48,53.03,82.56,0.8046,0,0,15.0
182,471.87,62.95,5.15,510.13,0.7974,0,0,162.351
570,283.28,296.48,27.07,600.0,0.335,0,1,312.839
431,606.77,237.41,33.09,552.8,0.5973,0,0,224.269
142,318.02,205.49,44.55,477.28,0.4851,0,0,157.026
377,744.26,106.68,58.84,458.51,0.2011,0,0,159.117
117,998.7,146.45,15.13,233.19,0.4685,1,0,194.358
23,258.09,172.13,40.47,109.41,0.8631,0,0,15.0
45,253.39,67.47,22.68,95.57,0.7705,0,0,16.122
288,333.75,235.19,57.62,46.5,0.2646,0,0,18.761
242,630.32,39.65,20.39,129.1,0.3998,0,0,84.231
153,147.84,162.66,25.47,43.06,0.2424,0,0,24.11
24,286.63,240.95,51.83,407.24,0.4175,0,0,96.493
275,706.4,208.12,6.99,258.84,0.4207,1,0,223.658
684,137.07,350.84,20.65,536.32,0.1798,0,1,272.859
53,84.8,85.03,35.14,299.88,0.819,0,0,31.274
551,1000.0,252.97,13.66,331.59,0.5754,1,1,347.219
324,600.07,296.99,7.84,100.04,0.8176,1,0,189.006
264,493.5,259.41,7.32,362.5,0.7304,0,0,184.976
74,405.24,285.24,16.62,600.0,0.5603,0,1,215.902
461,440.99,77.47,28.0,482.68,0.7812,0,0,163.373
395,1000.0,108.54,23.1,600.0,0.5066,1,1,338.526
207,340.13,240.46,45.36,245.97,0.3167,0,0,113.7
425,720.61,159.0,40.41,519.06,0.3159,0,0,165.631
424,80.09,66.32,16.81,432.93,0.5587,0,0,160.659
344,387.93,159.84,56.8,549.62,0.6503,0,0,161.145
685,1000.0,87.4,5.79,341.53,0.168,1,1,338.017
78,209.7,43.57,58.71,482.63,0.6085,0,0,54.619
395,968.32,384.74,39.84,338.23,0.8575,1,0,268.089
290,699.14,236.65,33.71,508.03,0.2176,0,1,255.528
463,240.79,100.95,13.88,313.94,0.4176,1,0,161.858
305,232.24,390.67,7.43,467.47,0.6525,0,1,272.905
49,315.91,307.94,37.05,562.39,0.4218,0,0,177.931
359,1000.0,368.13,18.02,600.0,0.1622,0,1,389.16
391,703.24,230.87,26.09,387.29,0.6878,0,0,201.702
420,862.02,458.19,20.83,222.13,0.6431,0,1,292.026
589,363.16,130.66,17.52,425.07,0.2605,1,1,301.92
34,516.34,320.79,13.94,215.62,0.3659,1,0,174.138
106,346.43,108.38,23.77,433.38,0.4897,0,0,147.927
310,220.02,19.71,35.81,65.97,0.5781,0,0,15.0
216,113.01,19.75,9.55,427.78,0.7395,0,0,88.386
323,353.18,60.82,46.28,286.31,0.8738,0,0,61.437
467,345.54,240.77,50.1,192.89,0.7679,0,0,116.655
336,557.19,261.72,53.62,65.55,0.3977,0,0,81.396
220,360.36,44.12,48.54,56.84,0.7274,0,0,15.0
266,55.97,257.42,33.95,515.07,0.6399,0,0,165.533
472,69.68,235.84,52.45,342.3,0.5256,0,0,97.19
342,565.29,24.19,30.27,325.81,0.6234,0,0,112.347
429,564.53,231.91,50.93,41.87,0.508,0,0,78.543
158,183.17,19.66,8.76,442.65,0.6319,0,0,122.317
402,690.14,82.97,42.69,149.7,0.7238,0,0,84.544
91,529.77,162.52,9.52,261.29,0.2059,0,0,113.586
375,224.91,354.82,5.0,405.15,0.6227,1,0,245.857
465,248.39,41.32,33.33,110.96,0.3014,0,0,58.974
462,802.3,107.69,12.35,453.85,0.441,0,0,213.957
75,384.05,167.72,21.16,532.69,0.501,0,0,148.591
419,241.16,241.48,48.56,331.22,0.9078,0,0,117.556
117,1000.0,500.0,13.5,372.97,0.321,1,1,337.449
382,490.69,262.12,17.08,310.34,0.5749,1,1,234.368
525,1000.0,498.44,19.96,600.0,0.3127,1,1,400.0
422,1000.0,267.67,18.63,351.49,0.2751,0,1,307.682
171,926.81,92.25,38.02,513.96,0.5187,1,0,238.998
574,957.62,273.85,9.33,600.0,0.2051,0,1,363.297
572,1000.0,151.58,6.03,402.41,0.5689,0,1,301.905
297,269.94,208.47,22.31,169.36,0.5478,0,0,109.517
286,1000.0,123.91,29.99,247.39,0.6825,1,0,209.251
607,273.92,131.24,6.37,413.02,0.5647,0,1,224.316
330,583.92,500.0,12.19,600.0,0.3524,1,1,400.0
51,830.58,256.64,39.3,386.22,0.5311,0,0,144.054
279,1000.0,172.52,31.16,398.3,0.3749,1,0,255.751
391,612.45,305.02,35.82,197.76,0.7317,1,0,174.366
169,548.33,380.41,11.8,242.76,0.8058,1,0,208.264
83,133.82,36.71,18.56,293.56,0.5778,0,0,39.631
450,816.33,223.95,28.66,600.0,0.2329,1,0,327.669
440,74.7,89.81,51.33,436.97,0.6691,0,0,108.773
310,301.04,244.22,15.12,110.84,0.6551,0,0,103.579
378,362.5,37.59,44.11,590.5,0.4398,0,0,156.623
509,1000.0,295.65,11.03,169.02,0.469,1,0,266.654
302,1000.0,93.95,9.98,389.83,0.5713,1,0,258.712
143,823.39,132.77,22.97,559.56,0.7185,0,0,193.095
494,1000.0,449.58,19.36,600.0,0.53,1,1,400.0
434,268.97,30.89,44.31,541.72,0.5381,0,0,163.932
526,162.29,448.73,18.31,600.0,0.5674,0,1,300.608
33,385.97,72.34,44.44,52.79,0.7813,0,0,15.0
490,399.16,188.76,17.8,447.23,0.2431,1,0,224.721
403,579.91,229.78,17.89,457.8,0.2602,0,0,225.813
327,779.7,86.08,20.16,384.07,0.3981,1,1,252.982
481,666.23,199.94,8.09,555.74,0.7515,0,0,273.05
365,434.56,220.68,37.48,490.85,0.2879,1,0,241.007
384,337.04,190.81,44.58,255.74,0.7881,0,0,101.035
486,654.91,186.05,47.96,164.74,0.304,0,0,138.346
37,640.09,183.65,22.97,145.0,0.6535,1,0,123.124
411,338.55,129.35,33.89,162.12,0.7344,1,0,103.615
206,568.8,58.74,6.65,358.6,0.2348,0,0,178.113
413,672.7,379.85,25.76,388.77,0.7893,1,0,246.848
735,311.87,263.04,7.41,208.15,0.5742,1,1,258.203
438,383.9,89.56,42.43,319.64,0.2938,0,0,119.632
666,1000.0,38.94,27.01,278.03,0.2485,0,1,216.682
376,276.45,288.26,10.57,541.43,0.7733,1,0,260.812
162,332.83,167.1,13.78,513.43,0.9014,0,0,141.191
200,359.06,85.36,23.12,102.18,0.5644,1,0,82.076
81,464.49,253.12,58.18,177.51,0.2775,0,0,38.456
416,1000.0,336.27,28.82,574.95,0.39,1,0,347.537
550,526.04,414.92,19.43,352.55,0.3206,0,1,286.665
482,1000.0,247.49,35.14,600.0,0.4953,0,1,300.164
132,960.29,151.49,34.49,59.03,0.7322,1,0,95.711
314,326.16,78.7,30.29,258.5,0.603,1,0,120.71
242,644.11,126.02,27.9,401.92,0.8065,0,0,144.089
480,830.04,191.65,32.86,237.8,0.2136,0,0,188.912
424,782.39,73.0,20.89,462.57,0.4885,0,0,184.264
269,495.85,135.87,51.71,561.57,0.4121,0,0,178.233
376,160.83,167.14,19.89,341.43,0.7265,0,0,122.061
95,140.82,238.07,46.5,289.28,0.6484,0,0,55.584
72,265.82,37.25,56.73,462.52,0.8506,0,0,39.747
339,513.52,257.81,33.88,478.88,0.4114,0,0,193.936
383,317.83,152.38,13.32,67.8,0.8186,0,0,59.867
43,840.61,233.61,5.0,294.52,0.5866,1,0,237.857
110,595.0,278.29,44.9,297.62,0.3214,0,0,141.775
269,254.18,71.76,11.42,190.42,0.7609,1,0,149.919
48,1000.0,323.42,5.0,469.03,0.3595,1,0,337.197
206,97.32,249.89,23.01,498.9,0.7364,0,0,157.028
384,471.73,415.56,22.44,600.0,0.4214,0,1,316.174
738,1000.0,225.6,14.81,600.0,0.4413,1,1,400.0
174,268.59,65.31,9.18,517.31,0.5647,1,0,197.482
151,392.04,21.48,24.7,274.01,0.6747,0,1,94.144
37,1000.0,382.47,17.2,77.43,0.4342,0,1,191.836
77,948.86,61.09,20.99,327.66,0.2311,1,0,169.557
358,925.15,137.61,32.6,281.55,0.8268,1,0,217.466
400,347.28,459.2,5.32,600.0,0.3072,0,1,360.485
125,231.57,134.13,35.33,502.21,0.5251,0,0,141.087
439,331.4,106.66,8.95,240.55,0.7788,1,0,157.277
384,198.63,213.99,15.17,38.97,0.2601,0,0,94.667
69,838.31,94.36,38.65,182.97,0.3495,0,0,81.38
156,169.43,168.22,43.33,230.6,0.7802,0,0,17.998
676,1000.0,83.55,23.19,600.0,0.214,0,1,313.504
380,85.1,152.39,53.28,543.52,0.5551,0,0,140.352
758,818.64,57.4,30.54,272.12,0.2431,0,1,264.371
53,102.84,236.31,16.65,457.04,0.4676,0,0,152.298
660,178.98,174.06,22.22,600.0,0.5427,0,1,278.562
95,384.63,145.2,23.63,422.24,0.6383,0,1,186.307
277,1000.0,430.09,22.71,67.78,0.4497,0,1,211.263
361,569.39,237.95,26.84,51.92,0.4327,0,0,113.53
618,993.16,245.57,31.84,600.0,0.1923,0,1,329.966
23,275.44,293.08,31.77,479.48,0.4937,0,0,146.954
194,990.99,114.92,29.36,600.0,0.5908,0,1,248.924
373,848.2,234.7,20.48,456.03,0.7324,1,0,285.156
77,578.34,366.28,29.96,301.67,0.4705,1,0,163.098
181,604.85,175.0,24.72,193.94,0.3044,0,0,100.805
101,682.0,93.6,5.0,49.31,0.6033,0,0,104.595
70,724.26,255.21,31.56,507.12,0.7719,0,0,198.383
388,828.83,53.57,37.19,321.1,0.5969,0,0,143.093
80,1000.0,103.32,5.0,600.0,0.419,1,1,339.69
282,78.98,208.4,39.65,255.41,0.6824,0,0,78.7
379,204.39,31.06,48.95,199.31,0.2905,0,0,85.673
45,280.55,33.35,35.84,408.84,0.6161,1,0,118.704
346,259.65,113.06,24.26,401.84,0.25,0,0,154.887
280,804.63,234.4,10.06,600.0,0.2259,1,1,356.246
446,595.56,142.46,52.3,78.71,0.2261,0,0,80.476
414,646.39,284.0,38.98,73.92,0.6302,1,0,129.346
390,517.05,168.69,7.82,366.53,0.9145,0,0,186.89
224,794.45,219.92,8.88,316.99,0.307,0,0,214.447
421,121.16,33.6,5.24,79.31,0.5067,1,0,109.965
330,84.48,133.85,18.28,273.1,0.8349,1,0,151.243
214,715.32,356.84,30.38,382.68,0.7707,1,0,252.152
58,470.35,126.36,10.6,312.05,0.5017,0,0,144.63
49,419.48,80.09,40.43,130.45,0.6949,0,0,15.0
131,644.8,274.3,15.21,518.93,0.2273,0,0,245.439
159,159.12,138.27,6.83,47.47,0.7352,0,0,50.102
787,858.95,222.03,22.04,315.83,0.5098,0,1,298.712
858,1000.0,103.47,21.59,113.87,0.4647,0,1,227.893
144,657.73,288.23,12.0,342.51,0.2057,0,1,238.153
765,919.22,107.1,12.66,600.0,0.301,0,1,342.729
345,105.92,178.13,24.7,42.87,0.3273,0,0,74.862
275,298.18,245.21,53.92,50.55,0.2368,0,0,44.922
470,84.99,184.24,55.81,139.24,0.7894,0,0,66.568
362,680.19,45.86,20.84,43.6,0.3135,1,0,107.514
327,669.81,42.01,37.48,269.57,0.3581,1,0,155.867
126,803.23,262.49,38.32,161.4,0.7012,0,0,106.731
143,529.83,293.51,11.01,227.72,0.4294,0,0,130.981
454,51.71,52.89,30.37,515.24,0.4996,0,0,156.994
116,622.65,117.34,58.12,269.48,0.2511,0,0,93.433
35,312.52,204.06,44.42,41.6,0.8478,0,0,15.0
146,564.73,269.19,56.62,318.03,0.9233,0,0,98.167
420,604.06,500.0,13.25,167.65,0.3313,1,1,289.612
212,653.46,200.76,53.69,63.0,0.3465,0,0,77.339
501,974.77,73.2,30.15,226.68,0.6895,1,0,168.097
206,117.45,230.93,52.59,194.1,0.7197,0,0,15.0
443,445.9,255.95,59.62,90.77,0.3036,0,0,91.195
322,443.17,104.13,22.99,186.63,0.5353,0,0,105.649
270,273.27,162.12,38.98,320.02,0.3416,0,0,117.284
93,299.44,62.11,19.7,179.68,0.3455,0,0,62.377
157,536.7,104.52,53.91,46.59,0.537,0,0,27.459
405,254.77,249.39,36.24,568.66,0.4884,0,0,200.736
617,127.81,50.3,9.38,600.0,0.403,0,1,250.976
242,944.0,287.09,18.34,451.04,0.4663,1,0,316.571
432,683.58,47.83,9.76,261.57,0.2427,1,0,211.52
697,457.99,138.55,16.81,566.99,0.1888,0,1,295.274
73,1000.0,232.96,6.36,402.16,0.3908,1,0,281.853
488,1000.0,17.72,35.47,407.63,0.4275,0,1,208.056
432,809.86,201.52,36.18,544.05,0.3398,0,0,261.872
385,402.51,97.19,57.72,490.95,0.6347,0,0,116.079
63,340.98,281.34,9.26,192.42,0.7266,1,0,150.283
128,187.87,297.15,27.54,232.9,0.7902,0,0,93.344
204,1000.0,175.15,38.33,134.53,0.8276,1,0,115.543
137,709.58,18.58,43.34,319.92,0.4414,0,0,87.113
116,1000.0,403.63,5.55,600.0,0.672,0,1,387.106
344,611.99,107.48,35.2,361.54,0.83,1,0,164.22
420,797.71,105.36,5.66,399.1,0.3071,1,1,299.321
95,768.98,350.28,12.05,282.43,0.4789,1,0,247.736
310,59.6,82.38,43.97,417.7,0.3246,0,0,116.92
47,442.8,176.76,42.17,322.75,0.8234,0,0,84.68
192,743.23,106.54,28.58,327.01,0.5978,1,0,149.926
399,910.71,281.31,5.0,393.94,0.3421,1,0,328.176
730,662.11,298.34,10.5,600.0,0.5763,0,1,357.385
134,910.13,197.82,16.42,416.21,0.8096,1,0,216.434
404,126.85,171.23,25.47,418.55,0.6757,0,0,122.423
466,236.31,71.81,8.35,411.63,0.4939,0,0,171.339
514,285.47,24.03,26.01,600.0,0.2702,0,1,226.226
838,548.97,389.14,30.6,600.0,0.5729,0,1,363.432
145,289.41,254.4,58.45,320.53,0.7279,0,0,92.704
55,353.4,221.9,47.52,565.93,0.5592,0,0,111.394
426,549.23,258.84,11.27,548.45,0.7389,1,0,323.25
274,534.11,198.01,20.15,235.72,0.3238,1,0,190.345
192,389.28,182.76,51.44,499.39,0.586,0,0,142.673
44,818.71,260.68,5.88,584.0,0.4314,1,0,323.498
53,165.78,17.34,17.09,148.38,0.9117,0,0,15.0
61,309.84,126.32,19.76,264.37,0.5156,0,0,63.942
113,49.17,77.55,35.51,286.06,0.3422,0,0,48.254
524,68.47,108.99,61.82,372.49,0.3293,0,0,55.03
146,541.93,236.57,32.31,573.71,0.9385,0,0,209.672
385,726.84,112.43,36.91,193.6,0.9374,0,0,91.945
49,703.47,435.74,16.3,600.0,0.5624,1,1,350.502
183,377.0,306.17,50.7,505.48,0.5117,0,0,139.208
748,377.83,418.79,12.25,600.0,0.4932,0,1,381.619
108,167.92,245.49,39.05,350.1,0.6645,0,0,92.806
165,674.23,252.55,58.52,353.78,0.277,0,0,149.319
428,661.13,162.1,34.37,189.99,0.2999,1,0,191.176
83,583.01,210.23,25.17,103.68,0.4648,0,0,55.576
44,674.85,196.19,11.65,222.44,0.4612,0,0,129.292
471,702.65,387.04,33.79,163.86,0.5291,1,0,208.872
218,192.24,168.33,59.64,386.21,0.4159,0,0,70.688
346,560.57,137.07,10.44,512.46,0.6121,0,0,227.37
122,1000.0,473.83,5.0,209.72,0.5536,1,1,363.265
190,693.27,348.53,8.67,600.0,0.6248,0,1,325.446
406,1000.0,84.68,15.08,157.99,0.3667,1,1,232.206
557,767.46,274.48,12.33,445.99,0.317,0,1,318.497
246,791.09,368.64,7.12,205.99,0.2288,1,1,299.555
692,953.11,281.2,30.84,340.9,0.4661,0,1,305.19
415,341.36,383.46,11.32,551.0,0.2275,1,0,319.69
272,313.87,179.58,53.66,287.35,0.8251,0,0,51.24
244,531.92,355.87,17.51,96.18,0.5567,1,0,176.321
318,478.17,120.62,26.55,134.08,0.6057,0,0,81.474
398,657.03,24.71,54.18,495.72,0.4934,0,0,156.927
88,659.12,148.64,7.44,250.84,0.2091,1,0,188.369
444,584.69,176.76,11.76,565.39,0.7286,0,0,248.863
265,260.91,235.3,26.65,343.79,0.5293,0,0,143.957
503,497.43,181.79,35.99,340.4,0.4974,0,0,181.31
736,220.78,191.28,18.27,472.44,0.5268,0,1,259.357
32,574.25,180.12,40.33,497.07,0.4332,1,0,190.996
198,609.15,303.32,61.47,494.84,0.6313,0,0,187.093
291,173.0,48.99,6.9,108.5,0.6921,0,0,65.788
288,970.76,97.26,8.58,252.61,0.8885,1,0,148.659
